Date,Price,Open,High,Low,Vol.,Change %
2020-10-16,"3,100.92","3,101.03","3,100.97","3,094.35",640.22K,-0.13%
2020-10-15,"3,127.31","3,132.56","3,136.42","3,119.93",510.83K,0.08%
2020-10-14,"3,086.75","3,089.07","3,099.06","3,080.12",12.54K,0.67%
2020-10-13,"3,137.15","3,139.23","3,136.09","3,129.02",879.91K,-1.78%
2020-10-12,"3,140.70","3,135.53","3,152.21","3,134.11",70.29K,0.14%
2020-10-09,"3,042.93","3,044.26","3,039.93","3,033.08",984.92K,1.64%
2020-10-08,"2,888.06","2,883.22","2,900.81","2,882.75",857.09K,0.23%
2020-10-06,"3,291.14","3,300.73","3,293.55","3,282.96",2.84K,-0.94%
2020-10-06,"3,478.32","3,472.25","3,473.37","3,472.78",666.28K,-0.59%
2020-10-05,"3,250.03","3,242.35","3,246.94","3,242.56",746.49K,0.66%
2020-10-02,"3,377.79","3,375.97","3,387.97","3,371.32",790.12K,-0.45%
2020-10-01,"3,204.80","3,212.83","3,213.54","3,199.53",630.89K,1.10%
2020-09-30,"3,067.53","3,059.61","3,068.20","3,060.76",308.20K,-0.40%
2020-09-29,"3,480.51","3,486.81","3,493.64","3,471.05",531.76K,1.36%
2020-09-28,"3,380.21","3,377.19","3,391.12","3,373.50",875.64K,0.83%
2020-09-25,"3,267.88","3,268.48","3,267.33","3,260.63",371.97K,-0.58%
2020-09-24,"3,328.33","3,320.46","3,326.53","3,321.95",154.06K,0.46%
2020-09-23,"3,490.81","3,488.05","3,500.51","3,484.21",680.57K,-2.04%
2020-09-22,"2,937.32","2,931.06","2,941.48","2,931.47",684.10K,-0.15%
2020-09-21,"2,943.43","2,937.60","2,957.67","2,936.94",346.20K,-2.62%
2020-09-18,"3,136.05","3,139.11","3,134.98","3,128.03",814.60K,0.62%
2020-09-16,"3,168.40","3,160.86","3,180.21","3,162.10",792.70K,-1.06%
2020-09-16,"3,351.48","3,348.64","3,365.94","3,345.38",447.92K,0.22%
2020-09-15,"3,458.23","3,462.03","3,465.62","3,449.01",681.98K,0.16%
2020-09-14,"3,063.31","3,063.87","3,059.97","3,056.49",82.83K,0.80%
2020-09-11,"3,240.92","3,231.96","3,253.37","3,235.52",646.28K,-0.84%
2020-09-10,"3,159.05","3,167.95","3,164.36","3,153.92",833.80K,0.48%
2020-09-09,"2,947.52","2,952.54","2,946.63","2,940.73",341.63K,0.56%
2020-09-08,"3,371.30","3,369.68","3,371.80","3,363.37",317.44K,-0.19%
2020-09-06,"3,310.37","3,318.45","3,310.61","3,301.94",5.36K,0.65%
2020-09-04,"3,241.40","3,247.00","3,244.51","3,234.81",21.29K,-0.17%
2020-09-03,"3,087.60","3,079.80","3,083.46","3,078.10",131.25K,-0.36%
2020-09-02,"3,115.48","3,108.05","3,126.89","3,109.07",195.27K,-1.72%
2020-09-01,"3,166.55","3,168.73","3,176.57","3,157.92",367.52K,0.02%
2020-08-31,"2,955.17","2,952.49","2,961.41","2,946.55",307.98K,0.19%
2020-08-28,"2,891.96","2,900.92","2,895.72","2,885.35",879.17K,2.38%
2020-08-26,"3,403.22","3,399.12","3,402.20","3,395.19",914.88K,-0.98%
2020-08-26,"3,221.58","3,220.61","3,216.86","3,213.95",806.61K,1.49%
2020-08-25,"3,469.56","3,470.49","3,468.66","3,461.37",936.34K,-0.82%
2020-08-24,"2,933.73","2,927.48","2,942.90","2,928.62",549.63K,-0.35%
2020-08-21,"3,372.83","3,366.11","3,382.12","3,363.55",752.40K,0.00%
2020-08-20,"3,462.85","3,459.84","3,466.41","3,456.49",847.60K,-1.28%
2020-08-19,"2,976.11","2,975.75","2,982.84","2,969.02",407.12K,-2.06%
2020-08-18,"2,918.47","2,922.52","2,918.55","2,912.39",155.36K,0.75%
2020-08-16,"2,937.62","2,945.90","2,951.53","2,930.00",521.28K,2.45%
2020-08-14,"3,491.90","3,500.58","3,494.03","3,486.84",847.74K,-1.00%
2020-08-13,"3,386.28","3,389.31","3,394.17","3,380.63",958.84K,1.10%
2020-08-12,"3,002.18","3,008.28","2,999.15","2,997.01",639.10K,0.08%
2020-08-11,"2,976.14","2,983.00","2,988.41","2,968.65",659.97K,-4.50%
2020-08-10,"3,230.25","3,235.20","3,230.34","3,223.80",379.30K,0.61%
2020-08-06,"3,330.24","3,330.63","3,328.45","3,321.01",651.06K,-1.96%
2020-08-06,"2,947.96","2,943.64","2,948.10","2,940.30",37.77K,1.05%
2020-08-05,"2,987.88","2,978.38","2,990.41","2,982.17",121.51K,1.42%
2020-08-04,"3,082.51","3,089.17","3,084.89","3,075.64",674.61K,1.71%
2020-08-03,"3,229.20","3,239.14","3,233.99","3,219.30",458.01K,0.04%
2020-07-31,"3,468.90","3,472.70","3,465.77","3,459.16",541.23K,0.96%
2020-07-30,"3,067.40","3,061.45","3,072.04","3,058.99",44.20K,-0.21%
2020-07-29,"3,408.44","3,402.37","3,416.58","3,400.18",590.28K,0.49%
2020-07-28,"3,004.11","3,013.58","3,013.11","2,995.04",298.15K,0.71%
2020-07-26,"2,979.24","2,977.58","2,985.12","2,971.54",294.54K,1.77%
2020-07-24,"3,385.18","3,391.85","3,388.62","3,380.15",716.83K,0.41%
2020-07-23,"3,177.59","3,179.64","3,173.31","3,168.78",20.02K,1.33%
2020-07-22,"2,951.78","2,947.71","2,963.81","2,943.52",463.54K,1.15%
2020-07-21,"3,339.61","3,332.44","3,347.97","3,333.48",781.07K,1.45%
2020-07-20,"3,045.12","3,035.45","3,051.37","3,039.93",302.56K,0.34%
2020-07-16,"3,476.77","3,480.73","3,484.47","3,467.62",865.70K,0.54%
2020-07-16,"2,880.57","2,871.68","2,887.31","2,873.90",691.92K,-0.78%
2020-07-15,"2,892.42","2,887.40","2,890.94","2,883.61",498.74K,0.04%
2020-07-14,"3,062.45","3,071.88","3,065.03","3,052.86",363.79K,-0.05%
2020-07-13,"3,289.29","3,292.69","3,285.74","3,283.43",988.88K,0.67%
2020-07-10,"3,179.42","3,182.49","3,174.52","3,169.92",359.56K,-0.12%
2020-07-09,"3,339.40","3,330.46","3,342.24","3,333.35",576.15K,-0.87%
2020-07-08,"3,293.20","3,284.62","3,297.19","3,286.75",969.64K,0.59%
2020-07-06,"3,148.47","3,155.33","3,151.52","3,142.66",18.37K,0.93%
2020-07-06,"3,290.87","3,290.00","3,303.92","3,284.75",198.11K,0.31%
2020-07-03,"3,210.60","3,201.60","3,209.58","3,202.50",433.71K,-0.13%
2020-07-02,"2,962.22","2,962.02","2,977.11","2,954.39",56.36K,0.55%
2020-07-01,"3,188.19","3,183.95","3,185.43","3,179.95",277.27K,-1.07%
2020-06-30,"3,167.62","3,168.13","3,177.97","3,158.55",799.14K,1.08%
2020-06-29,"2,914.13","2,919.63","2,914.40","2,909.02",317.88K,0.31%
2020-06-26,"3,014.60","3,013.52","3,025.97","3,007.46",942.37K,0.55%
2020-06-25,"2,901.90","2,906.63","2,902.99","2,895.50",457.56K,-0.25%
2020-06-24,"3,238.32","3,229.53","3,242.84","3,231.22",375.48K,-0.39%
2020-06-23,"2,945.37","2,954.13","2,958.33","2,940.23",613.07K,0.88%
2020-06-22,"3,226.68","3,227.80","3,221.77","3,217.84",783.74K,0.76%
2020-06-19,"3,365.98","3,357.20","3,364.45","3,358.74",779.81K,1.27%
2020-06-18,"3,204.68","3,212.26","3,215.45","3,198.76",324.61K,-0.26%
2020-06-16,"3,467.91","3,469.16","3,478.90","3,460.30",435.44K,-0.05%
2020-06-16,"3,195.39","3,190.35","3,206.73","3,187.10",440.54K,0.54%
2020-06-15,"3,380.41","3,377.47","3,394.15","3,372.58",706.13K,-0.58%
2020-06-12,"3,152.95","3,149.59","3,167.48","3,144.60",550.58K,-0.14%
2020-06-11,"2,923.75","2,928.10","2,920.95","2,917.18",140.09K,1.11%
2020-06-10,"3,068.32","3,074.37","3,068.72","3,058.58",768.90K,-0.07%
2020-06-09,"3,279.63","3,280.55","3,287.38","3,269.70",58.06K,0.99%
2020-06-08,"3,419.85","3,424.38","3,417.19","3,412.07",55.29K,1.31%
2020-06-05,"3,153.34","3,157.41","3,163.82","3,145.73",180.53K,-2.57%
2020-06-04,"3,375.33","3,373.40","3,390.17","3,370.22",675.91K,1.33%
2020-06-03,"3,394.18","3,399.66","3,394.18","3,388.96",537.48K,-1.68%
2020-06-02,"3,108.76","3,107.04","3,103.98","3,103.65",719.73K,-0.93%
2020-06-01,"3,446.66","3,451.17","3,458.96","3,440.29",884.60K,-0.08%
2020-05-29,"2,946.06","2,947.93","2,942.59","2,937.40",101.85K,1.35%
2020-05-28,"3,218.79","3,225.60","3,224.43","3,208.80",571.98K,0.54%
2020-05-26,"3,063.12","3,060.35","3,063.62","3,058.09",700.57K,0.10%
2020-05-26,"3,183.18","3,185.20","3,180.93","3,173.37",105.63K,0.69%
2020-05-25,"3,379.04","3,382.53","3,379.78","3,369.15",550.74K,-2.22%
2020-05-22,"3,450.11","3,447.24","3,460.87","3,442.28",671.96K,0.87%
2020-05-21,"3,150.16","3,141.25","3,159.89","3,140.91",438.36K,-1.68%
2020-05-20,"3,461.54","3,465.80","3,466.64","3,455.22",762.21K,0.41%
2020-05-19,"2,951.29","2,944.83","2,950.33","2,945.28",382.70K,0.69%
2020-05-18,"2,923.09","2,920.95","2,920.23","2,916.98",681.61K,-1.24%
2020-05-15,"3,078.35","3,077.60","3,085.38","3,071.89",507.27K,0.88%
2020-05-14,"3,187.78","3,195.22","3,187.63","3,179.05",251.25K,1.42%
2020-05-13,"3,056.81","3,047.34","3,062.64","3,049.32",415.28K,0.48%
2020-05-12,"2,925.90","2,916.76","2,924.65","2,920.48",564.68K,0.52%
2020-05-11,"2,911.96","2,911.57","2,921.36","2,904.01",442.54K,-0.86%
2020-05-08,"3,028.07","3,037.48","3,041.17","3,019.50",639.33K,-0.62%
2020-05-06,"3,113.68","3,122.53","3,115.14","3,106.62",116.70K,2.20%
2020-05-06,"3,147.14","3,151.29","3,161.98","3,140.05",893.12K,-1.30%
2020-05-05,"2,890.85","2,900.21","2,891.95","2,883.79",892.54K,-0.13%
2020-05-04,"3,358.06","3,351.01","3,363.58","3,348.51",237.05K,0.75%
2020-05-01,"3,475.87","3,466.41","3,489.80","3,468.51",48.71K,0.43%
2020-04-30,"3,289.53","3,282.48","3,297.43","3,280.74",762.19K,-1.12%
2020-04-29,"3,010.03","3,011.28","3,010.49","3,003.42",917.40K,-0.34%
2020-04-28,"3,197.36","3,203.28","3,211.77","3,190.10",630.04K,-0.09%
2020-04-26,"2,992.60","2,997.78","3,006.84","2,982.88",369.39K,-0.68%
2020-04-24,"3,096.22","3,097.25","3,093.35","3,089.23",201.87K,-0.56%
2020-04-23,"2,896.34","2,898.46","2,902.78","2,886.84",971.91K,0.41%
2020-04-22,"3,211.12","3,201.84","3,212.23","3,204.78",359.47K,2.99%
2020-04-21,"3,276.83","3,272.92","3,271.93","3,271.12",592.91K,-1.37%
2020-04-20,"3,096.34","3,097.41","3,108.36","3,086.58",378.53K,0.73%
2020-04-16,"3,271.92","3,267.22","3,269.58","3,263.27",903.52K,-1.90%
2020-04-16,"2,875.01","2,872.06","2,879.71","2,869.91",311.27K,-0.49%
2020-04-15,"2,922.59","2,916.10","2,917.71","2,915.31",424.29K,-1.62%
2020-04-14,"3,293.60","3,285.43","3,304.26","3,285.75",292.80K,0.43%
2020-04-13,"3,031.04","3,037.60","3,028.03","3,021.89",896.99K,0.49%
2020-04-09,"3,079.09","3,086.94","3,093.92","3,073.47",669.06K,4.07%
2020-04-08,"3,125.39","3,134.66","3,140.18","3,115.80",967.07K,0.04%
2020-04-06,"3,033.25","3,034.13","3,030.72","3,027.46",545.18K,-0.60%
2020-04-06,"3,223.11","3,222.57","3,225.90","3,214.13",311.95K,2.93%
2020-04-03,"3,145.65","3,144.21","3,155.40","3,137.05",339.38K,0.49%
2020-04-02,"3,148.56","3,153.90","3,154.88","3,142.01",931.68K,2.91%
2020-04-01,"3,166.60","3,160.44","3,171.81","3,159.71",278.79K,-0.33%
2020-03-31,"2,879.88","2,879.00","2,883.54","2,870.52",61.06K,-2.84%
2020-03-30,"3,023.21","3,027.09","3,028.30","3,016.62",469.01K,0.12%
2020-03-26,"3,377.11","3,370.23","3,385.50","3,369.71",753.47K,-0.89%
2020-03-26,"3,315.11","3,316.50","3,321.31","3,308.54",252.45K,1.19%
2020-03-25,"3,428.08","3,428.68","3,424.95","3,422.78",235.20K,-1.65%
2020-03-24,"3,401.66","3,402.10","3,402.12","3,392.47",621.10K,5.97%
2020-03-23,"3,165.16","3,172.63","3,169.59","3,158.80",241.09K,5.63%
2020-03-20,"3,032.43","3,025.50","3,037.34","3,022.68",310.97K,0.35%
2020-03-19,"3,314.76","3,316.62","3,315.73","3,309.34",736.99K,0.13%
2020-03-18,"2,921.41","2,929.04","2,925.82","2,915.73",14.74K,-3.13%
2020-03-16,"3,344.04","3,336.34","3,351.33","3,338.68",420.97K,2.66%
2020-03-16,"3,034.90","3,027.27","3,033.76","3,028.25",182.53K,-2.02%
2020-03-13,"3,024.35","3,022.12","3,020.12","3,016.24",546.57K,-4.64%
2020-03-12,"3,288.45","3,287.37","3,303.19","3,282.43",207.93K,-3.16%
2020-03-11,"2,878.59","2,869.66","2,881.07","2,868.98",555.50K,-1.08%
2020-03-10,"2,925.62","2,933.21","2,931.15","2,920.20",335.24K,-0.92%
2020-03-09,"3,262.57","3,258.32","3,268.83","3,254.17",526.43K,0.19%
2020-03-06,"2,901.06","2,908.94","2,906.67","2,894.37",767.12K,0.26%
2020-03-05,"3,120.25","3,126.84","3,116.67","3,114.11",836.28K,1.51%
2020-03-04,"3,474.36","3,475.28","3,488.02","3,468.37",781.20K,-0.09%
2020-03-03,"3,340.20","3,334.16","3,342.55","3,333.94",819.88K,3.10%
2020-03-02,"3,048.25","3,058.18","3,054.85","3,040.84",117.08K,1.77%
2020-02-28,"2,997.54","3,004.78","2,997.58","2,988.54",432.22K,-4.62%
2020-02-26,"3,284.35","3,284.89","3,290.31","3,279.17",784.91K,0.13%
2020-02-26,"3,100.08","3,108.11","3,101.08","3,094.69",534.37K,-0.42%
2020-02-25,"3,485.88","3,484.31","3,492.45","3,477.15",487.99K,-1.59%
2020-02-24,"3,006.83","3,010.15","3,016.13","2,997.59",907.49K,1.69%
2020-02-21,"3,199.68","3,198.45","3,206.79","3,194.07",619.61K,1.75%
2020-02-20,"3,307.01","3,316.05","3,305.35","3,298.84",262.31K,0.54%
2020-02-19,"3,260.29","3,258.77","3,272.34","3,254.51",159.94K,0.51%
2020-02-18,"3,119.18","3,122.10","3,121.36","3,113.09",386.32K,0.00%
2020-02-16,"3,042.97","3,044.53","3,040.41","3,036.10",301.97K,1.08%
2020-02-14,"3,001.30","2,994.81","2,999.47","2,993.16",535.25K,0.48%
2020-02-13,"2,926.27","2,922.45","2,927.29","2,921.05",62.87K,0.46%
2020-02-12,"3,412.97","3,413.54","3,414.06","3,403.82",448.00K,0.10%
2020-02-11,"3,108.76","3,109.84","3,104.00","3,102.91",383.99K,-0.60%
2020-02-10,"2,987.55","2,980.88","2,996.82","2,978.54",470.81K,0.39%
2020-02-06,"3,445.52","3,451.95","3,444.80","3,436.17",776.64K,0.22%
2020-02-06,"2,877.39","2,877.70","2,879.16","2,871.58",497.48K,0.46%
2020-02-05,"3,252.45","3,242.98","3,267.09","3,246.63",522.05K,0.47%
2020-02-04,"3,264.37","3,263.63","3,266.04","3,256.75",740.76K,-1.70%
2020-02-03,"2,946.54","2,939.64","2,954.82","2,936.67",384.74K,-0.35%
2020-01-31,"3,193.67","3,186.27","3,203.95","3,186.06",38.40K,-0.08%
2020-01-30,"3,412.15","3,405.08","3,415.11","3,405.83",573.33K,1.00%
2020-01-29,"3,223.07","3,220.07","3,226.46","3,217.76",267.92K,0.04%
2020-01-28,"3,428.78","3,435.72","3,426.31","3,419.65",731.72K,-0.49%
2020-01-26,"2,958.90","2,965.05","2,963.78","2,951.92",66.19K,0.34%
2020-01-24,"2,992.66","2,985.11","3,004.97","2,984.95",141.88K,0.41%
2020-01-23,"3,155.75","3,147.05","3,157.63","3,147.08",419.15K,0.56%
2020-01-22,"3,473.17","3,478.78","3,478.82","3,464.35",238.58K,-0.05%
2020-01-21,"3,096.73","3,099.38","3,097.60","3,087.01",267.59K,0.19%
2020-01-20,"3,447.08","3,448.49","3,451.49","3,439.23",308.76K,-0.36%
2020-01-16,"3,452.72","3,456.57","3,451.62","3,444.40",801.43K,0.64%
2020-01-16,"3,119.88","3,118.04","3,122.71","3,110.05",854.46K,-0.22%
2020-01-15,"3,078.99","3,082.64","3,086.72","3,073.77",208.84K,0.59%
2020-01-14,"3,006.79","2,999.07","3,007.84","2,998.72",622.66K,-0.37%
2020-01-13,"3,448.59","3,442.59","3,443.99","3,439.76",956.93K,-0.63%
2020-01-10,"3,290.55","3,286.24","3,295.48","3,281.41",844.19K,0.37%
2020-01-09,"3,047.49","3,038.72","3,059.13","3,041.55",252.86K,-0.38%
2020-01-08,"3,461.43","3,464.53","3,460.45","3,456.33",800.43K,-0.87%
2020-01-06,"3,268.30","3,272.35","3,280.68","3,263.25",682.76K,0.36%
2020-01-06,"2,879.37","2,871.02","2,884.96","2,870.80",182.89K,1.06%
2020-01-03,"3,000.80","3,009.19","3,006.07","2,992.42",638.79K,1.57%
2020-01-02,"3,461.80","3,468.27","3,465.36","3,456.66",654.19K,0.32%
2019-12-31,"3,162.76","3,171.34","3,171.86","3,154.76",866.01K,0.32%
2019-12-30,"3,365.77","3,356.85","3,371.08","3,356.62",564.16K,0.23%
2019-12-26,"3,192.58","3,201.04","3,191.25","3,184.17",880.37K,0.24%
2019-12-26,"3,132.65","3,137.63","3,131.02","3,124.12",778.55K,0.64%
2019-12-24,"3,075.52","3,073.00","3,081.96","3,065.73",210.48K,1.08%
2019-12-23,"2,970.64","2,977.94","2,980.75","2,963.04",63.45K,0.53%
2019-12-20,"3,342.12","3,342.93","3,338.73","3,333.06",896.54K,-0.24%
2019-12-19,"3,037.97","3,031.15","3,044.32","3,030.28",746.63K,0.39%
2019-12-18,"3,004.35","3,013.36","3,000.23","2,995.00",966.68K,-0.13%
2019-12-16,"2,954.67","2,959.88","2,955.66","2,949.29",912.68K,0.01%
2019-12-16,"3,363.89","3,363.63","3,372.19","3,356.45",357.19K,-0.05%
2019-12-13,"3,077.23","3,083.36","3,083.19","3,069.40",28.15K,0.60%
2019-12-12,"3,340.50","3,341.92","3,348.32","3,331.42",598.21K,-0.18%
2019-12-11,"3,487.34","3,489.73","3,490.86","3,481.68",850.16K,0.47%
2019-12-10,"2,984.32","2,974.74","2,987.57","2,975.03",736.49K,0.22%
2019-12-09,"2,906.90","2,913.25","2,907.86","2,899.77",615.82K,-0.01%
2019-12-06,"3,025.68","3,021.10","3,025.05","3,018.62",779.71K,-1.21%
2019-12-05,"3,171.04","3,179.13","3,179.28","3,163.85",695.43K,0.20%
2019-12-04,"2,984.50","2,981.54","2,985.40","2,975.86",324.67K,-0.28%
2019-12-03,"2,939.18","2,936.28","2,948.30","2,933.57",101.61K,1.03%
2019-12-02,"3,023.37","3,031.38","3,026.19","3,017.96",411.05K,-0.24%
2019-11-29,"3,371.05","3,373.25","3,379.44","3,361.86",182.70K,0.00%
2019-11-28,"3,097.29","3,097.93","3,099.42","3,091.84",560.39K,0.81%
2019-11-26,"3,046.17","3,045.69","3,044.88","3,040.22",777.22K,-0.25%
2019-11-26,"2,892.15","2,882.72","2,902.92","2,884.03",907.45K,0.27%
2019-11-25,"3,082.56","3,090.76","3,080.30","3,073.32",102.92K,-0.46%
2019-11-22,"3,150.60","3,150.67","3,156.45","3,141.49",141.87K,0.01%
2019-11-21,"3,472.12","3,478.83","3,469.29","3,463.36",940.02K,-0.70%
2019-11-20,"2,974.67","2,971.41","2,976.20","2,969.19",918.35K,-0.02%
2019-11-19,"3,127.81","3,133.62","3,141.22","3,118.43",337.13K,0.16%
2019-11-18,"3,345.57","3,344.75","3,357.10","3,339.44",96.03K,0.23%
2019-11-15,"3,299.58","3,301.47","3,299.13","3,291.25",822.87K,-0.33%
2019-11-14,"3,444.60","3,445.09","3,457.50","3,438.64",882.83K,0.69%
2019-11-13,"3,168.39","3,168.96","3,165.93","3,159.16",734.61K,0.66%
2019-11-12,"2,989.13","2,997.58","3,003.06","2,982.12",390.69K,-0.23%
2019-11-11,"2,972.44","2,977.05","2,985.12","2,964.49",122.34K,-0.40%
2019-11-08,"3,165.67","3,159.06","3,174.88","3,156.55",657.83K,-0.24%
2019-11-06,"3,191.26","3,195.57","3,186.54","3,185.73",51.35K,-1.80%
2019-11-06,"3,003.84","3,002.63","3,007.02","2,997.88",718.30K,0.62%
2019-11-05,"3,179.64","3,173.45","3,194.26","3,173.34",675.19K,-1.79%
2019-11-04,"3,062.54","3,063.04","3,072.95","3,054.89",448.30K,-0.01%
2019-11-01,"3,194.10","3,188.21","3,201.60","3,185.30",86.90K,-0.22%
2019-10-31,"3,031.42","3,039.89","3,044.38","3,025.55",166.73K,1.21%
2019-10-30,"3,411.03","3,402.85","3,416.42","3,403.03",248.78K,0.64%
2019-10-29,"3,030.71","3,039.48","3,033.96","3,023.80",898.43K,-0.34%
2019-10-28,"2,966.60","2,962.06","2,962.37","2,960.17",410.02K,-0.63%
2019-10-25,"3,372.30","3,363.21","3,368.29","3,364.57",329.97K,0.04%
2019-10-24,"3,155.45","3,160.11","3,160.59","3,145.93",545.73K,0.60%
2019-10-23,"3,020.24","3,012.04","3,032.13","3,014.71",277.92K,0.55%
2019-10-22,"2,967.14","2,975.01","2,980.53","2,958.42",607.79K,-0.04%
2019-10-21,"3,217.38","3,218.71","3,228.84","3,211.98",373.89K,-0.40%
2019-10-18,"2,956.18","2,953.45","2,957.04","2,946.37",650.17K,-0.28%
2019-10-16,"3,075.88","3,070.84","3,079.28","3,068.83",375.56K,0.29%
2019-10-16,"3,275.60","3,270.20","3,273.66","3,267.36",233.14K,0.71%
2019-10-15,"3,137.50","3,129.85","3,146.96","3,129.21",854.04K,-0.94%
2019-10-14,"3,148.66","3,150.97","3,156.89","3,140.05",940.47K,0.60%
2019-10-11,"3,444.75","3,449.73","3,455.35","3,439.16",495.96K,-0.81%
2019-10-10,"2,994.63","3,000.48","2,995.87","2,987.79",736.10K,-0.79%
2019-10-09,"3,418.81","3,419.92","3,424.93","3,409.83",636.54K,0.59%
2019-10-08,"3,419.31","3,423.16","3,433.23","3,412.76",954.06K,-0.03%
2019-10-06,"2,964.38","2,971.82","2,971.43","2,958.09",878.59K,-0.56%
2019-10-04,"3,422.32","3,421.24","3,434.67","3,413.84",51.97K,-0.06%
2019-10-03,"3,333.20","3,326.35","3,343.09","3,326.66",897.29K,0.39%
2019-10-02,"2,945.21","2,951.20","2,941.43","2,936.22",230.08K,1.27%
2019-10-01,"3,170.89","3,175.15","3,166.70","3,160.92",425.24K,1.09%
2019-09-30,"3,374.58","3,377.00","3,380.94","3,366.59",632.61K,-2.22%
2019-09-26,"3,137.57","3,140.76","3,142.52","3,129.47",777.55K,-0.35%
2019-09-26,"3,058.64","3,050.49","3,056.59","3,051.14",303.82K,0.19%
2019-09-25,"2,942.70","2,943.62","2,951.40","2,934.58",506.95K,-1.80%
2019-09-24,"3,459.69","3,469.37","3,463.38","3,451.01",980.68K,0.58%
2019-09-23,"3,375.07","3,375.27","3,389.02","3,366.73",748.43K,1.04%
2019-09-20,"3,437.38","3,442.74","3,436.38","3,428.78",63.20K,0.57%
2019-09-19,"3,298.62","3,294.44","3,311.77","3,290.83",70.79K,-0.63%
2019-09-18,"3,023.32","3,014.87","3,022.03","3,016.00",159.92K,0.15%
2019-09-16,"3,411.27","3,403.04","3,415.07","3,405.23",147.15K,0.14%
2019-09-16,"2,898.54","2,891.50","2,909.75","2,888.90",668.20K,0.80%
2019-09-13,"3,448.33","3,439.42","3,446.03","3,441.00",786.03K,-0.53%
2019-09-12,"3,124.09","3,120.88","3,119.90","3,117.03",750.88K,0.29%
2019-09-11,"3,023.63","3,018.55","3,033.98","3,014.61",40.71K,0.27%
2019-09-10,"3,324.32","3,325.36","3,332.07","3,316.80",749.19K,-0.78%
2019-09-09,"3,184.48","3,187.70","3,192.19","3,178.34",472.90K,-0.28%
2019-09-06,"3,288.30","3,280.03","3,294.32","3,282.13",801.78K,-0.66%
2019-09-05,"3,415.85","3,413.84","3,413.39","3,407.90",97.29K,-2.23%
2019-09-04,"3,173.40","3,174.58","3,177.36","3,168.39",460.67K,0.28%
2019-09-03,"2,938.58","2,940.74","2,943.70","2,933.50",602.50K,-0.20%
2019-09-02,"2,972.96","2,967.20","2,979.55","2,964.19",167.28K,1.95%
2019-08-30,"2,991.18","2,993.01","2,998.80","2,985.11",71.63K,-0.49%
2019-08-29,"3,032.75","3,034.50","3,046.15","3,024.80",882.34K,-0.59%
2019-08-28,"3,041.63","3,034.66","3,055.89","3,032.29",185.03K,-0.18%
2019-08-26,"3,386.12","3,379.85","3,397.75","3,379.01",449.07K,0.96%
2019-08-26,"3,215.38","3,205.47","3,224.76","3,208.72",652.37K,-0.03%
2019-08-23,"3,320.56","3,313.66","3,321.33","3,313.19",231.58K,1.94%
2019-08-22,"3,107.68","3,110.30","3,112.60","3,099.31",532.75K,-0.48%
2019-08-21,"2,965.84","2,960.88","2,975.47","2,956.96",321.58K,-0.01%
2019-08-20,"2,935.20","2,944.38","2,949.07","2,927.72",941.49K,0.28%
2019-08-19,"2,963.54","2,959.74","2,963.26","2,957.26",505.77K,-0.79%
2019-08-16,"2,955.41","2,960.45","2,958.22","2,946.37",843.17K,-0.50%
2019-08-15,"2,922.45","2,932.32","2,935.42","2,913.61",158.08K,0.23%
2019-08-14,"3,132.27","3,123.01","3,141.08","3,124.22",430.49K,0.91%
2019-08-13,"3,298.50","3,304.03","3,311.09","3,292.10",809.07K,-0.20%
2019-08-12,"3,019.20","3,013.94","3,018.17","3,013.35",591.32K,0.59%
2019-08-09,"3,223.90","3,231.00","3,225.59","3,215.96",163.98K,-0.07%
2019-08-08,"3,154.61","3,148.61","3,167.79","3,147.31",26.27K,-0.67%
2019-08-06,"3,383.03","3,376.93","3,381.83","3,375.29",475.30K,2.36%
2019-08-06,"3,315.38","3,317.22","3,314.43","3,308.10",955.68K,0.52%
